mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,BMajor_count,Fminor_count,F#/GbMajor_count,A#/Bbminor_count,Bminor_count
ENFJ,NF,pov: you're enfj,20EcZyHx06KcNFQ5yH1JWY,29,0.5863793103448276,0.1209903814928819,0.5938620689655173,0.165205872460898,-6.659689655172415,2.4635792501307683,0.7586206896551724,0.4354941703556927,0.0619931034482758,0.0604084840956874,0.298313724137931,0.3052595995859095,0.1619448275862069,0.1020000160581461,0.4491379310344827,0.1818880590084247,128.42313793103446,31.38466321620452,0.0486335686206896,0.1683290430083657,0.0,1.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
ENFJ,NF,ENFJ,4iqx69NrUuj9AFM7WO9U2g,16,0.5229375,0.0881615704261216,0.821875,0.1235016194225808,-6.411062499999999,1.867410416191363,0.875,0.3415650255319866,0.035525,0.0103850854594461,0.03904025,0.0598333280232124,0.1148,0.06870022804426,0.6559375000000001,0.1840403827968199,118.1711875,29.82368245588003,0.04677487125,0.1856640518768917,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ENFJ,NF,:star_struck: ENFJs slaying,2QIUWU1kQFQYeeuJADRdAJ,16,0.6444375,0.1140987693477307,0.74275,0.0946386108661082,-5.2180625,1.4221804137192533,0.3125,0.478713553878169,0.083625,0.0533125438647728,0.0930283124999999,0.1387603433222036,0.1764312499999999,0.1158438933435854,0.615875,0.1322491965949132,131.453625,31.857432007565627,2.48375e-06,8.325970514000154e-06,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
ENFJ,NF,ENFJ ,45k7CYEvsPqoZtdplDGcKX,41,0.5951219512195122,0.1866618861902385,0.7366585365853658,0.1731078579608819,-6.3155365853658525,2.6891324353549506,0.6341463414634146,0.4876524151983465,0.072370731707317,0.0416596342032814,0.1141677463414634,0.1729167293877837,0.204609756097561,0.1525686809356331,0.560419512195122,0.251513052563393,122.48139024390244,30.76130703812669,0.0179219151219512,0.0601288372054854,3.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0
ENFJ,NF,🍰🥜,0En46abhKXUw4pde8EyWxW,50,0.6256,0.1366513513900784,0.59158,0.221678300651173,-6.647299999999999,3.3347133294776503,0.74,0.443087497693452,0.05465,0.0366009548776966,0.3415586,0.3169090047214029,0.157018,0.1010705808949814,0.53162,0.1976274468668308,121.21019999999996,32.07040008086801,0.0169433644,0.0650353428653869,2.0,5.0,1.0,6.0,1.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,5.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0
ENFJ,NF,enfj kpop,6va4U6yKITIaNsOmPgG8PE,39,0.6581794871794872,0.0846733263769062,0.8003076923076923,0.1119645512148597,-3.770846153846154,1.555179623040062,0.7435897435897436,0.4423590300547567,0.0751692307692307,0.0510979871570101,0.1513323076923077,0.1349556400697639,0.2095307692307692,0.1391956104757204,0.6360769230769231,0.1700161578413225,125.82394871794874,26.16193828823279,4.844897435897436e-05,0.0003010030163058,1.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0
ENFJ,NF,enfj,22l9z4dDfyvqGS8dpJ1Q9a,50,0.60188,0.1195217749779409,0.5394800000000001,0.1912981688039776,-8.08308,2.536413801622524,0.78,0.4184519575964802,0.0707899999999999,0.072554309707576,0.407813,0.3198433460193554,0.13747,0.1029263958330596,0.397858,0.1910052676803251,121.06352,28.70405140233265,0.0197427906,0.0809422424176563,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,4.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,0.0,1.0,1.0
ENFJ,NF,ENTP & ENFJ,5RmBifFmgvl78oSOQe5VkN,50,0.6405600000000001,0.1678295004595134,0.6995399999999999,0.2136562382970956,-5.709639999999999,2.107583457664348,0.62,0.4903143514780145,0.1019239999999999,0.0937625976515547,0.2075437279999999,0.3109250098157492,0.18605,0.1268327554582918,0.479776,0.2188761708997923,123.99,28.01388447006307,0.0049185643999999,0.017977779454832,1.0,8.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0
ENFJ,NF,enfj background music,1l1CCnsuPR1ucLX5dfvPM1,12,0.6776666666666668,0.0936107349451423,0.7041666666666666,0.1813965186261769,-5.521,1.657470252029772,0.5833333333333334,0.5149286505444373,0.0602749999999999,0.0530972371306557,0.2499386666666666,0.1838754427606477,0.2206499999999999,0.1283006660508467,0.6205,0.188867678547707,124.57975,24.502304871638653,0.0003422191666666,0.0009434290994457,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENFJ,NF,ENFJ's,4jK4flnNuFQBGCkPdnsMKh,8,0.5863750000000001,0.1903770225481156,0.72675,0.1389776446565623,-6.154999999999999,1.3291009850915876,0.375,0.5175491695067657,0.0745125,0.0665809590434296,0.256839825,0.2139415556700724,0.218175,0.1943302105033741,0.599,0.1421196678859052,121.1415,25.29994541496088,0.091107575,0.1510047406508981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
ENFJ,NF,ENFJ CORE!,2tRCF7MFd2MUY92xwwzLSW,50,0.56558,0.1049711505556626,0.64726,0.1962213254756694,-6.599980000000001,2.779705126704732,0.78,0.4184519575964803,0.065086,0.0502842045633758,0.21889002,0.2871099885853667,0.145742,0.089541868191275,0.439624,0.1784747150215985,122.26318,29.93973465091064,0.0080875604,0.0331072492248998,2.0,4.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0
ENFJ,NF,enfj 2w3 perfectionist with a savior complex,5OQpTAWePHFGsHR0Go5L8e,50,0.5830799999999999,0.109257576209541,0.60058,0.1893751368289395,-7.024960000000002,2.7524945936664915,0.72,0.4535573676110727,0.066718,0.0821189423324236,0.32932392,0.328668895049493,0.140308,0.0947880575445093,0.4498059999999999,0.2083540554254822,124.39057999999996,25.752824352410794,0.0441993241999999,0.1514400026481802,2.0,7.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0
ENFJ,NF,ENFJ,6wsTR0xMnA26xdG9sGFXhs,50,0.54806,0.1466597353031284,0.6047199999999999,0.1890901998345482,-6.901140000000001,2.748545589498384,0.52,0.5046720495044485,0.046928,0.0239608357320772,0.29534636,0.3208993427325682,0.189626,0.1362587691392628,0.45492,0.1987170935408077,116.73562,31.30904526138067,0.0642841872,0.1798037205454565,3.0,1.0,4.0,3.0,2.0,6.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0
ENFJ,NF,enfj,2CFMy8FFQCrES8NbCCfBcH,26,0.529,0.1789840216332173,0.6364823076923076,0.2106067846448958,-7.203576923076923,4.2660256930597775,0.6538461538461539,0.4851645240375838,0.0610961538461538,0.1020746843473708,0.2344848461538461,0.3083908766266203,0.2393192307692307,0.1724392438378938,0.4759653846153846,0.2601100397021348,123.58653846153848,43.07525805678315,0.1248892769230769,0.2541866699362303,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
ENFJ,NF,enfj (taylor’s version),1Nz9Q6TJpLY0JoguW8Nyq6,24,0.5791666666666667,0.1010392376071389,0.6065833333333334,0.168874513912773,-7.374166666666667,2.7820541154782155,0.8333333333333334,0.3806934938134405,0.0606458333333333,0.0410816999263733,0.2343075416666666,0.2739137991837989,0.1237499999999999,0.0703470403567664,0.4121083333333333,0.1868456324411112,124.87366666666668,32.26776483907965,0.0080977120833333,0.0339678249050167,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
ENFJ,NF,feeling very enfj,2JiZvyqQVEOh0lcJoRbaVs,50,0.63826,0.1279455895197291,0.67494,0.1832683334371116,-6.6285,2.58739632938329,0.5,0.5050762722761054,0.1148999999999999,0.1097084131612856,0.16145584,0.2280660890287546,0.188234,0.1350098599725069,0.519568,0.2020453388601232,119.42334,28.48433258263144,0.0447108152,0.151216860318635,1.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0
ENFJ,NF,ENFJ,1hE6xtYCIkh3zouODLsyCe,50,0.54478,0.1334012345810754,0.63202,0.2121887386651952,-7.740279999999999,3.621160576389841,0.8,0.4040610178208843,0.042974,0.0291475683166797,0.2751144,0.3001062708302389,0.167076,0.1408301764392787,0.5452400000000001,0.225737933661752,121.87414,27.55349478186543,0.0670843038,0.186673866558504,2.0,7.0,0.0,2.0,1.0,6.0,0.0,1.0,2.0,1.0,5.0,3.0,1.0,6.0,0.0,2.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0
ENFJ,NF,ENFJ 🗡️,3fI5Py2EHY7lAXrfGENrbX,49,0.4316122448979592,0.1073139506942384,0.8762244897959184,0.1254082110061183,-5.865020408163264,2.4790571249451867,0.5714285714285714,0.5000000000000001,0.0812653061224489,0.0684062392105074,0.0345231530612244,0.1050035380999415,0.2218897959183673,0.1668163689071733,0.4279306122448979,0.1836887156351763,123.27744897959184,30.12036736652157,0.0790796526530612,0.1648917641929746,0.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,9.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0
ENFJ,NF,ENFJ ❗️,61FXuZBPvN8WTtFijFzur6,18,0.7255555555555555,0.1380959692823296,0.627388888888889,0.1093107491021859,-6.5264444444444445,1.421429529908793,0.3333333333333333,0.485071250072666,0.1559444444444444,0.1120141389301432,0.2830944444444445,0.2213854835355322,0.1039944444444444,0.027511782977742,0.6372222222222222,0.1957581207257194,102.86755555555555,21.205797140854788,0.02974715,0.1044125495884263,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0
ENFJ,NF,ENFJ Boost,2fSIOb34tL8E2TCawXH9uU,50,0.56798,0.1530850757198861,0.6659200000000002,0.1727055817256166,-7.6301,2.7863036684204148,0.84,0.3703280399090203,0.0592979999999999,0.0557859044811098,0.287071484,0.2884965565141621,0.163952,0.1201841431355421,0.616756,0.2733189757669337,132.5129,29.829826370871263,0.0343236997999999,0.1106040526881463,1.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,12.0,0.0,3.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0
ENFJ,NF,songs written by enfj,5K5hzqEHCvyVb0hejq3zIP,50,0.54126,0.1240388040008415,0.64776,0.1669530741843103,-6.324180000000001,2.6546286545333206,0.64,0.4848732213850611,0.07776,0.0823145981052236,0.22818982,0.2491842007524562,0.174564,0.1362683992594567,0.41094,0.1887899610354192,127.306,31.83367312152594,0.0174991292,0.0703078248830539,1.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,7.0,0.0,3.0,3.0,2.0,0.0,5.0,3.0,3.0,0.0,3.0
ENFJ,NF,Feeling like ENFJ in 2022,1lDJ7hsD41xLmxAmzKZjkq,50,0.5243,0.157975618113579,0.4356778,0.2852354109545449,-11.41618,8.361477036519618,0.56,0.5014265364224069,0.0541419999999999,0.0252193001084325,0.5142610000000001,0.3746327971371651,0.122732,0.0746182076592952,0.347466,0.2090766177402779,113.27988,30.70182264059732,0.0652272618,0.2231321970049801,2.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0
ENFJ,NF,✨enfj 3w2✨,2qXz1QnKfJdTScQS9oFpLD,50,0.64494,0.1167382227595624,0.6686000000000001,0.1773302004735798,-6.656339999999999,2.599927751036987,0.66,0.4785181206984066,0.0659199999999999,0.0447440977751735,0.18138706,0.2009969207671955,0.172056,0.1631449639093392,0.615538,0.2312333364233397,121.85292,25.71835639036913,0.0069410814,0.0248673610870262,1.0,8.0,2.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
ENFJ,NF,enfj ,1LWwP1CdbBCso3akU8G7T7,50,0.6965400000000002,0.1286641269003151,0.60648,0.1597964572670559,-6.050120000000001,1.7440232473642487,0.54,0.5034574339058886,0.1222319999999999,0.0947967566826577,0.3278399999999999,0.241735827307583,0.15335,0.0925143083252421,0.5598860000000001,0.2157091692959929,116.32148,27.056430634946537,0.0008953341999999,0.0058766767645266,0.0,4.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,7.0,1.0,2.0,0.0,4.0,5.0,0.0,4.0,4.0
ENFJ,NF,ENFJ-A,4YGYzJiiBPkpA2RYrXBvFZ,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENFJ,NF,enfj x infp,2QLpzyQcN89QYLtq4CIySE,50,0.5517799999999999,0.1558914182555097,0.4876139999999999,0.1702009400798997,-9.11188,3.764878736914838,0.82,0.3880879344916035,0.044128,0.0249567874698713,0.4253316,0.3106327161328659,0.1393619999999999,0.0899474606055543,0.431852,0.2487602593433513,118.93966,27.99274664259166,0.0400703468,0.107870627747887,2.0,7.0,0.0,3.0,0.0,6.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,0.0,2.0,0.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0
ENFJ,NF,ENFJ energy ♡,1jc3tgt0eBkrftTO8Wbvl6,50,0.6030199999999999,0.1261200416189242,0.7362199999999999,0.1608746869397394,-7.73254,3.171272738835566,0.6,0.4948716593053936,0.04479,0.0254169817087645,0.173455728,0.1800622793559677,0.1982699999999999,0.1913142454450375,0.625142,0.2469213045668186,121.26824,24.348501936535428,0.0074874334,0.0204276426833015,2.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,3.0,0.0,5.0,3.0,1.0,5.0,0.0,2.0,1.0,4.0,0.0,3.0,3.0,1.0,1.0,4.0
ENFJ,NF,enfj we gang gang,4BFBFrx5ZqmXUm0sXvLWVK,19,0.6579473684210527,0.1681085871572996,0.7404736842105264,0.13486469285961,-5.162315789473684,1.6111840384785203,0.6842105263157895,0.4775669329409192,0.1116526315789473,0.0640329461069417,0.0747383157894737,0.0980082914826045,0.2752473684210526,0.2039857276282421,0.6281578947368421,0.2341099606685083,135.5494736842105,29.2586869139718,0.0028957089473684,0.0124966546752231,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
ENFJ,NF,ENFJ,1X2ITkyrrGtvt1SNngauzQ,19,0.5516842105263158,0.1012648083171482,0.7033157894736842,0.1070021041493935,-5.521842105263158,1.6106758161701322,0.5789473684210527,0.5072572735017882,0.0668263157894736,0.0979651232843452,0.1072235263157894,0.1666724910553523,0.1272315789473684,0.0690920002816822,0.3644894736842105,0.1628919099510021,132.51136842105262,23.641199347303584,0.0766543957894736,0.2168207931954255,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
ENFJ,NF,Enfj aka main character anthems,5Mx5OGl7MPTkOg4YE3FKmk,50,0.5608,0.1753425801343281,0.63762,0.1995583787532165,-6.89902,2.9849626907045184,0.6,0.4948716593053935,0.076496,0.0822909000350064,0.212303608,0.2628756582030122,0.168632,0.1215691026133041,0.4758759999999999,0.2392475300535716,136.90259999999998,33.45746287940152,0.098330078,0.2284362267541362,2.0,5.0,1.0,4.0,0.0,2.0,0.0,1.0,5.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,5.0,3.0,0.0,2.0,0.0,2.0,1.0
ENFJ,NF,the enfj playlist ,2zMJ1mnMa2jb2CqfxW7c7g,20,0.5532999999999999,0.1274309307243071,0.4857,0.1649143637419768,-7.980499999999999,1.985857086605442,1.0,0.0,0.04153,0.0148035237625868,0.53888215,0.2985922699916489,0.1846,0.1595117550527233,0.3742,0.1470608896449287,112.71760000000002,20.82424078959802,4.73695e-05,0.0001514504827701,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
ENFJ,NF,enfj-t vibes,4i854L1AP5ksRPoU9sbERq,23,0.615,0.1259678891261939,0.6208260869565219,0.1346479085932549,-5.977521739130435,1.7470772442090825,0.6521739130434783,0.4869847535576739,0.0618782608695652,0.0356092423717844,0.2390017391304348,0.2347974169877315,0.1708217391304347,0.09939303046959,0.5189130434782608,0.223289236202627,135.2213043478261,28.476520461337625,0.0016379934782608,0.0069518829937268,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
ENFJ,NF,enfj,4MTuyqO2RFcJ2YwhdksJiN,13,0.5486153846153846,0.0903110720985513,0.5898461538461538,0.1671575335593374,-8.730538461538462,2.338769997790313,0.7692307692307693,0.4385290096535146,0.0408461538461538,0.0254496435922855,0.2793076923076923,0.302660184231806,0.2449230769230769,0.144282975167124,0.4667692307692308,0.2424710133349805,123.32784615384617,27.198025277110823,0.0130276423076923,0.0459675301028672,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
ENFJ,NF,enfj 3w2,4YfaG5oMNG6wSzm1AeThgm,50,0.4813199999999999,0.1390572397193592,0.46694,0.2025277416119801,-9.43804,3.176465478663802,0.84,0.3703280399090204,0.042154,0.0249659131699235,0.38094944,0.3627393145287988,0.146244,0.0803562632586779,0.355918,0.1707486154245115,123.44452,33.42486196344125,0.0922883828,0.2404527603120556,2.0,7.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,4.0,4.0,1.0,0.0,8.0,0.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
ENFJ,NF,𖧷Enfj𖧷,1kKFCecaZz4GNC86YQSAQz,50,0.5725,0.1618370621763678,0.602058,0.2145822729711599,-8.2422,3.835492725710687,0.58,0.4985693819032897,0.071236,0.0749517116930246,0.2557686686,0.2855998330579844,0.151938,0.1100918112026392,0.436454,0.2490208688984495,117.39676,30.024887554758937,0.1449342942,0.2752326494169929,3.0,4.0,2.0,3.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,2.0,4.0,0.0,5.0
ENFJ,NF,The Protagonist (ENFJ),4mqjGdeixDZ00gcKJOhUbM,35,0.6411142857142857,0.1261765270023967,0.6324857142857144,0.176039496141294,-7.3292,2.686319369125938,0.8285714285714286,0.3823852604310971,0.0855228571428571,0.0963392965015842,0.2206503714285714,0.254971814206531,0.1550942857142856,0.0896399200161635,0.499,0.2133624367403145,120.41168571428572,24.823324298366018,0.0743423668571428,0.1939064503669429,0.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0
ENFJ,NF,pov: you’re prettier and funnier,57PuoSgMTKxJSUBsVsj0Mm,50,0.5732400000000001,0.1443361382895029,0.636724,0.2079903957358785,-7.33994,2.7248045008321427,0.68,0.471212071499161,0.064126,0.0355572766455613,0.22848728,0.3032309304233151,0.192216,0.1230917500178179,0.455608,0.243458906426459,123.5468,27.07308134419478,0.038365202,0.1144836116227502,0.0,5.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,0.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0
ENFJ,NF,ENFJ's,2aj7RPIrUF1ZCH3MxoM7g7,14,0.6552142857142857,0.1579304513782173,0.7044285714285715,0.1248492717613549,-6.388642857142856,1.860171770693104,0.7142857142857143,0.4688072309384954,0.0843785714285714,0.0674363423883982,0.1296913142857143,0.1971007082410054,0.12565,0.0684589012024452,0.5227857142857142,0.1596757187703727,123.72957142857145,26.521653970683264,0.0477948214285714,0.1686665349823098,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
ENFJ,NF,ENFJ Type Beat,7D8r3DIjGRwWJP47KmRl0h,19,0.533157894736842,0.1018104246779248,0.8282105263157895,0.1282305124667502,-4.400999999999999,1.3382145650911974,0.8421052631578947,0.3746343246326775,0.0691526315789473,0.0303031419056956,0.0366607368421052,0.0841748349593089,0.1926,0.1869729986447835,0.6258421052631578,0.1901941298188349,141.69263157894736,29.592169446982886,1.4734736842105263e-05,5.062721088378605e-05,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
ENFJ,NF,ENFJ-A,2JoyHkMfFtOQUwZE9Wlp0A,50,0.685,0.1146729155076315,0.6281399999999999,0.1642030860531791,-6.599680000000002,2.618396591778399,0.54,0.5034574339058886,0.1265079999999999,0.1169144652281822,0.2952367999999999,0.2347714065738267,0.1771059999999999,0.1277957081614629,0.517628,0.2249468617886709,128.476,31.81265386603261,0.046253958,0.1677995479908953,3.0,4.0,1.0,5.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,1.0,2.0,3.0,1.0,3.0,5.0,2.0,1.0
ENFJ,NF,ENFJ vibes 🌹,0ZbzkSp042dfW9PtGOQYpT,50,0.6182799999999999,0.1399660366966623,0.5690000000000001,0.1952205450880869,-6.157380000000002,2.6267791318942484,0.86,0.3505098327538654,0.0643739999999999,0.0633698435007229,0.4779789999999999,0.284351251499957,0.17969,0.1242595740162257,0.4936199999999999,0.2181371867538819,114.64307999999996,29.96628838384349,0.0138409046,0.0635344513551901,1.0,7.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,6.0,0.0,7.0,1.0,4.0,0.0,5.0,0.0,3.0
ENFJ,NF,ENFJ,0aKhMTzlzKmTiz4FcH3RLu,8,0.6112500000000001,0.1043178521908608,0.71175,0.1544499456597046,-6.94675,2.6200627991383283,0.75,0.4629100498862757,0.0879125,0.0827414464720415,0.22646625,0.2198402880623957,0.1306749999999999,0.0841963818360724,0.61175,0.20191989217792,116.479,31.533160735961754,0.0016192275,0.0025547916742117,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENFJ,NF,enfj & infp <3,4cBrmoemwOcsB5qihNOEf9,50,0.5273599999999999,0.1521481233159693,0.6218480000000001,0.2482185921435263,-7.37936,3.311465787785444,0.9,0.3030457633656631,0.04729,0.0265198135401454,0.2722926,0.3202690244807273,0.165044,0.1158891010353239,0.4651659999999999,0.2436352791132094,126.80576,33.294511811371414,0.0591760583999999,0.1675912314312611,0.0,8.0,0.0,1.0,0.0,5.0,0.0,5.0,1.0,3.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0
ENFJ,NF,Enfj benliğime hitaben,6B1djhgmB7SnF5Q1mNA4du,26,0.7147307692307692,0.0874942547564388,0.803,0.0963169766967381,-7.6458076923076925,2.0331150684450847,0.3076923076923077,0.4706787243316416,0.0725038461538461,0.0374856183704548,0.1657584230769231,0.1925235639953038,0.1574346153846154,0.1298265518060391,0.7873461538461538,0.1382172036492396,114.87019230769228,23.62418225127673,0.0011017,0.0049693720808746,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0
ENFJ,NF,sry im enfj,3CjhO3wntBI5puf6TNQFpL,50,0.7095600000000001,0.1030464844581496,0.6980200000000001,0.1357421760815221,-5.525560000000001,1.7551800321636877,0.66,0.4785181206984066,0.103736,0.0825006314385235,0.10690717,0.1147176191661912,0.2055619999999999,0.1795378067058153,0.6046,0.195801753134675,126.86502,21.00769385539596,0.0008691743999999,0.0039334651710383,3.0,3.0,2.0,6.0,0.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
ENFJ,NF,the protagonist,5ApCx7rmvysAf3tqGsXr15,50,0.64708,0.1338164810934919,0.6627399999999999,0.1883974099652982,-7.217859999999999,3.201052358911019,0.52,0.5046720495044485,0.15464,0.1201941932109561,0.16863266,0.1977220738420276,0.160926,0.0991633630707944,0.50336,0.1808606138236102,104.23282,30.806396874602363,0.0640943806,0.2143916021538547,0.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,3.0,0.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,4.0
