mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,D#_Ebminor_count,Gminor_count,G#/Abminor_count,A#/BbMajor_count
ENFP,NF,~enfp + intj lovers~,0pXmOpUQr1gEO85WzccCbo,24,0.5775833333333332,0.1267986821583783,0.5970416666666666,0.1961400296519914,-7.7114166666666675,2.664025311876529,0.5416666666666666,0.5089773777040516,0.0565958333333333,0.0273961514143655,0.3185145833333334,0.312110137416393,0.1700166666666666,0.1010357219078939,0.3722916666666667,0.2014105647172217,105.16416666666667,24.05155564826212,0.0175600354166666,0.0634963438426321,1.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENFP,NF,ENFP-T ENERGY,4ucTmPuHWU8F1m3XzI7ONY,41,0.6134146341463416,0.1398270316515651,0.7569756097560976,0.1518689382008181,-5.688,2.612212347800232,0.4634146341463415,0.5048544827774513,0.1040487804878048,0.099789175570177,0.0994235609756097,0.1545198905065378,0.172160975609756,0.1061545380048558,0.5487560975609755,0.227874502795706,132.0679756097561,30.906298896412533,0.0455450534146341,0.1371024286289201,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0
ENFP,NF,ENFP flow,1CUd5yC5ycPnEewHakyA8n,34,0.5293235294117646,0.1229386939083584,0.491470588235294,0.195374579670595,-10.046088235294118,2.5339984378226643,0.6176470588235294,0.4932702180563816,0.0424205882352941,0.0326062624530724,0.4662923529411764,0.3289987741347597,0.1430088235294117,0.0847739252638131,0.3129764705882353,0.2012854238484059,110.4980588235294,25.941481915966847,0.1848427711764706,0.3346256053397408,3.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ENFP,NF,Enfp,4PRGco4IX9GErih7NdSUgG,30,0.6267666666666668,0.1078270272987804,0.7248333333333331,0.1823216338258286,-5.304566666666667,2.294770902596226,0.6333333333333333,0.4901325178535609,0.0616166666666666,0.0391383318881695,0.1599643966666666,0.1861072857362479,0.2157133333333333,0.1604277638138077,0.6219333333333333,0.2064748349588016,125.69403333333334,27.79376175788414,0.0056282723333333,0.0226594982861062,1.0,2.0,1.0,5.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENFP,NF,I'm enfp-t,1gKlhlUpFp54pFHEbzh6WS,50,0.5533399999999999,0.1272955118884353,0.523498,0.2568226120838097,-8.97432,4.119497574080745,0.74,0.443087497693452,0.040908,0.0196815446548282,0.40024388,0.3754179264905648,0.14048,0.0765259006440809,0.4263,0.1975938165189655,120.67163999999998,29.89531367736012,0.077985318,0.2473939192613038,1.0,10.0,4.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,3.0,5.0,1.0,2.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0
ENFP,NF,ENFP,3OY16GvOlFp6dDQN5iheAU,50,0.5990599999999999,0.1267791603939862,0.7375799999999999,0.1493072561354399,-7.56498,2.827905646681057,0.78,0.4184519575964802,0.0384619999999999,0.0126464303263806,0.26684608,0.2345168095342334,0.198066,0.1692246805104904,0.75052,0.1962815803266068,122.74884,24.446029251761093,0.0263195744,0.0853787494975976,0.0,7.0,0.0,0.0,0.0,9.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0
ENFP,NF,K-Pop ENFP,0nlVk7oo1eTa5D4g3YzgwV,34,0.6618529411764706,0.0957471836291048,0.8358823529411764,0.0881856735103708,-3.734,1.1702669470136835,0.5294117647058824,0.5066403971048988,0.1202558823529411,0.0912798068915987,0.0556585294117647,0.0700705010829397,0.156785294117647,0.0982913761510563,0.6082941176470589,0.1627020942689457,128.3219705882353,28.10405030281847,1.414470588235294e-05,5.7103259856811225e-05,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0
ENFP,NF,he,2rCXmeeg5euFfrhdKiePP5,50,0.5472800000000001,0.1358844106629766,0.62308,0.1566251002898843,-7.13454,2.5219844568133563,0.42,0.4985693819032897,0.044878,0.0254230033229589,0.2196253,0.2385064030296307,0.201638,0.12655666132816,0.443806,0.2410777539148999,118.30035999999998,25.48971173467316,0.0594348214,0.1721731139900878,0.0,3.0,2.0,3.0,2.0,1.0,0.0,5.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0,0.0,2.0,2.0,2.0,2.0
ENFP,NF,ENFP-A,7Asu8hMTmPsyPcBLTPxS1I,2,0.652,0.029698484809835,0.631,0.298399061660723,-5.939,2.322138669416623,1.0,0.0,0.0475499999999999,0.0224152849636135,0.159,0.0664680374315354,0.12085,0.0440527524679219,0.556,0.2418305191657992,120.5465,17.650092365197402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENFP,NF,{ enfp } ~`•°,4BhNRhUVdqqlE2ctK5iaW6,50,0.60816,0.1250957771844747,0.68246,0.1880899925730299,-6.35876,3.0777749023259897,0.58,0.4985693819032897,0.060832,0.0478845995437926,0.21022411,0.244464540034748,0.171614,0.1099921852697188,0.53743,0.2275863597020897,119.82486,26.557303798029206,0.0181428062,0.0763795412309774,1.0,2.0,4.0,4.0,0.0,1.0,2.0,4.0,2.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,5.0
ENFP,NF,enfp,4x9fLHPB1F2MSIFKazhfzs,50,0.62548,0.1508589339720511,0.533668,0.1972248001957281,-8.62052,3.8290616703184654,0.7,0.4629100498862757,0.0842779999999999,0.0837591281409899,0.4209284,0.296828027661727,0.19467,0.1519671369549539,0.47068,0.1874046631092782,119.12222,25.76889299792226,0.0737742318,0.199192214994017,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,2.0,5.0,3.0,3.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0
ENFP,NF,POV:  you’re ENFP,1EW3jTG6JCEvKdvTc7qbWc,40,0.5575,0.133709405533811,0.6272525,0.2119853804677372,-6.869775,2.7723079387130283,0.575,0.500640615253123,0.0434875,0.0165046409557106,0.283729375,0.3250834385282778,0.1654699999999999,0.1066162449737735,0.4464799999999999,0.2150408896120182,117.8695,32.51184450043572,0.0472118225,0.1631056105070019,2.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0
ENFP,NF,Enfp for me :),0sXWS3YWCdTuGicGxXyhFr,50,0.6069200000000001,0.109515974046842,0.7155000000000001,0.1519675381555588,-5.755519999999999,1.864548030149584,0.68,0.4712120714991612,0.054652,0.0285687373018201,0.15106959,0.1746727434496914,0.181442,0.1435066280059309,0.5324300000000001,0.2299108525103606,123.82666,25.817304874128,0.000826298,0.0029276266397872,1.0,4.0,1.0,7.0,0.0,1.0,2.0,4.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
ENFP,NF,my ✨ENFP✨ side ,4N2pkAM7zDjZCsCOeH9blH,50,0.63312,0.1007769085957812,0.6786,0.1594754155450466,-6.0654,1.6848172310493554,0.78,0.4184519575964802,0.048086,0.0289096058465708,0.2051235219999999,0.2395216647893142,0.1727,0.1140882275849238,0.5177660000000001,0.2293910266469079,114.21236,18.91910679899653,0.0318408922,0.145813546992646,1.0,3.0,0.0,6.0,0.0,4.0,2.0,3.0,3.0,2.0,3.0,0.0,4.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0
ENFP,NF,enfp 7w6,5KTa1PBwSUS9IuMgTsi2Yo,50,0.59624,0.1427401749719412,0.7498200000000002,0.1560649642335668,-6.275380000000001,2.856210797185527,0.84,0.3703280399090203,0.066648,0.0441158735835619,0.12713432,0.1854339330681415,0.193696,0.1733893153500267,0.595664,0.2139877831340197,131.62538,26.9913481965036,0.0072728379999999,0.0353892757399009,0.0,4.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,6.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0
ENFP,NF,wonderland ENFP,5QuL63mPKKLhwED1czfEw0,50,0.65676,0.1286026247867469,0.5193,0.1389329966243455,-9.2515,3.0192544981319145,0.42,0.4985693819032897,0.18706,0.1651760890933165,0.462868,0.2637800664282613,0.141298,0.1135925919005895,0.462532,0.2173935117594406,112.98294,24.864386646005187,0.0364740726,0.145423182560803,0.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,3.0
ENFP,NF,ENFP jams and various condiments🐸,4Yei6gOBKmuWLYdxIDVKSw,50,0.52654,0.1717764577250661,0.7491599999999999,0.2108544676562777,-6.596419999999999,2.9802481412233623,0.76,0.4314191105869,0.061332,0.0447412444518705,0.195447446,0.2812223590767794,0.181172,0.1610546707025351,0.5933799999999999,0.2178494040780071,130.77316,30.345273424346782,0.0561827306,0.1838839564626777,0.0,6.0,3.0,0.0,1.0,4.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,6.0,2.0,3.0,7.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0
ENFP,NF,The ENFP & I.,5lkwTXVDh4TXfm6fDJyryY,50,0.55968,0.1325816560094347,0.7506,0.1663643652974287,-7.19492,2.615360300928625,0.84,0.3703280399090204,0.048824,0.0302282916541198,0.12564002,0.1821616634846349,0.179096,0.1258169190789959,0.6948799999999998,0.2289903874642348,130.63902,24.49764354889204,0.0395021468,0.1345586205815589,1.0,4.0,2.0,2.0,0.0,5.0,0.0,0.0,5.0,2.0,4.0,3.0,3.0,5.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENFP,NF,Ando muy ENFP✨,1uLuJYMNnnhU8MohjkpzXx,50,0.5926800000000001,0.1304310655370984,0.6975999999999999,0.1653250354511946,-6.217,2.460670076318602,0.66,0.4785181206984067,0.053648,0.0315852797023795,0.1933902019999999,0.2267757726125877,0.1596479999999999,0.0964407108549293,0.5039559999999998,0.195343107001658,120.28064000000002,28.258639549962307,0.0218673905999999,0.1049267390805736,1.0,8.0,2.0,7.0,0.0,3.0,0.0,5.0,0.0,2.0,4.0,2.0,0.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
ENFP,NF,enfp playlist😾,6o98vgRhJDJE4TmpNlTMrQ,4,0.5785,0.0745587017054347,0.5305,0.2127980263066365,-9.883,5.02237898477073,1.0,0.0,0.0807499999999999,0.104203822706591,0.3520999999999999,0.377483871620144,0.122725,0.0339603077135646,0.532,0.254722070762102,142.0405,28.031921428970936,0.002164775,0.0031531385532249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENFP,NF,ENFP 4w3 🐢,6mZ6kx2GGXPOImFQnEEU98,12,0.4836666666666667,0.1704082442165569,0.7595833333333334,0.1951737959001172,-5.628666666666668,1.9644279451064504,0.5833333333333334,0.5149286505444373,0.0611166666666666,0.0268828716449487,0.147022225,0.2452274377418352,0.2479,0.2966419850134624,0.442,0.1991559462057081,127.4541666666667,32.0254808716529,0.0102084283333333,0.0305968963577234,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
ENFP,NF,ENFP,1RHUKKGkoxMv4t5QEgZsZd,45,0.6098888888888889,0.12687327647234575,0.6789777777777777,0.15601158011927557,-6.60588888888889,2.3647313437857647,0.7555555555555555,0.43461349368017643,0.062413333333333335,0.04672374615273753,0.2131850146666667,0.21680173315148954,0.1860822222222222,0.13880968215000655,0.5464399999999999,0.2436067867393159,124.32928888888887,32.716403106936376,0.013882848,0.06019108369935321,0.0,4.0,3.0,3.0,0.0,7.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
ENFP,NF,enfp 4w3,75ew9XHRUrmSyA43l9V82S,50,0.55992,0.14569493428925737,0.6230540000000001,0.21294559735447235,-7.707920000000001,3.8295306359172234,0.64,0.4848732213850611,0.057371999999999986,0.0674132671493906,0.18737431199999996,0.27214788269491336,0.166854,0.10227673186816566,0.416664,0.22688181474332514,114.62642,29.931245193957704,0.157320934,0.2705996214243024,3.0,6.0,1.0,6.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0
ENFP,NF,H,6sTyjlIolJ6hV0h363g4Sq,49,0.666734693877551,0.1256529240126356,0.7150204081632652,0.13436897115094418,-5.428591836734693,2.310307157774764,0.6938775510204082,0.4656573146573319,0.07678979591836733,0.0601124371660376,0.09695551020408164,0.11627936584402425,0.16113673469387754,0.12922331074196966,0.5677326530612246,0.21612251674663135,126.9278367346939,26.3476175617668,0.0015262620408163267,0.007372809632761273,0.0,7.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,5.0,2.0,3.0,8.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0
ENFP,NF,Enfp! 💫🌻🌞,4DTJm99qLJCQhtqfumra7n,47,0.6592127659574469,0.11309940532850482,0.733808510638298,0.1761287372915263,-5.615170212765958,2.1471295835739976,0.6808510638297872,0.4711864293980078,0.0844255319148936,0.06635073299318292,0.18981810638297872,0.21170014518163,0.2014936170212766,0.17565142161364258,0.6108872340425532,0.227287143247614,126.43463829787235,28.769196437694873,0.004622879999999999,0.01974562650462353,1.0,5.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,0.0,7.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0
ENFP,NF,no shame enfp,6FqXvo41pLvB6GRYG7v3Ma,50,0.66058,0.1430129279156972,0.72154,0.1378782678114788,-5.67088,2.090414553554937,0.6,0.4948716593053936,0.083902,0.08050439331401202,0.10943324,0.17301503184247152,0.16546,0.114415242669419,0.5303420000000001,0.22526926118921484,122.87828000000002,24.91551154589183,0.0436934882,0.12768302862118813,2.0,9.0,3.0,5.0,1.0,5.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0
ENFP,NF,ENFP,5j0TCKcYwicqyWqTossmVv,50,0.60074,0.15854887999269743,0.78928,0.14098328747386615,-6.390660000000001,2.2317233810191968,0.58,0.49856938190328975,0.10345,0.09335702863693962,0.125831078,0.207934600418723,0.20237600000000003,0.1705577794969751,0.58622,0.20469362770855815,129.27311999999998,33.257174550574,0.148981307,0.30958075711803273,2.0,2.0,1.0,8.0,0.0,4.0,1.0,3.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0
ENFP,NF,Songs made from fellow ENFPs,3b50j2v0alXxBBD57xB4pW,46,0.6385217391304348,0.1308722428987624,0.646108695652174,0.14181509530384503,-6.511826086956521,2.126879365584422,0.45652173913043476,0.503610155185335,0.10272391304347826,0.08639646645238992,0.16500369565217388,0.16310358579556727,0.21477173913043482,0.15644602145155156,0.4909869565217391,0.23613334990466314,117.58726086956521,28.752374697239084,0.0011257963043478261,0.0029104661605388227,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0
ENFP,NF,enfp enthusiastic,21Ra9ySIoqoai93JxPwZrj,50,0.5814199999999999,0.1374723853531824,0.595594,0.2096155104188697,-7.343660000000001,3.10876102106972,0.64,0.4848732213850611,0.05428799999999999,0.03834530351999859,0.26748058,0.3036484828477804,0.17900600000000005,0.15421353259923298,0.45094,0.20498446033685538,116.11568000000003,25.78546301376583,0.023753528200000002,0.07361558200794095,1.0,3.0,1.0,5.0,0.0,4.0,1.0,5.0,1.0,2.0,6.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0
ENFP,NF,ENFP x INFJ.,1SRev4rRjFiDUvjDXgYujX,50,0.54014,0.14086757567854646,0.623576,0.2134015497906733,-8.99816,4.071776793930611,0.72,0.4535573676110728,0.045115999999999996,0.04095601602914512,0.278396188,0.314025633763538,0.14474,0.08794940103751214,0.465364,0.24707846457581617,125.385,30.116314375963018,0.0786984856,0.18629780987478103,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,7.0,1.0,3.0,1.0,2.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
ENFP,NF,u can be happy & still want the world to end 🌤,1k899gC9OJikraQtPqS5mN,50,0.62032,0.12971105093512222,0.5862999999999999,0.1374510302409033,-6.823339999999999,1.941853907050304,0.74,0.4430874976934521,0.084444,0.07827646493848138,0.24147020000000002,0.2434106564709784,0.203292,0.1527717356057723,0.51558,0.22787098838364392,122.83192000000001,29.963993144725272,0.0009157164000000001,0.004398126177296816,2.0,5.0,0.0,5.0,1.0,7.0,2.0,3.0,2.0,2.0,1.0,0.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0
ENFP,NF,enfp hottest girl!,2JmVpVHWH38Zm4hjEK8OFd,50,0.63836,0.1404572358479292,0.63594,0.14225019780481923,-6.43216,1.898554652833549,0.48,0.5046720495044484,0.16775600000000002,0.12355044604681664,0.17454300000000003,0.21384466432006963,0.22099,0.16797548077876465,0.5029440000000001,0.2320935184140133,129.28510000000003,34.08374487979002,0.0056303912,0.038029402559416656,1.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0
ENFP,NF,my enfp7w8 life,0MmchZ0q9r5AAomnllXbtH,50,0.60362,0.14802687152634672,0.7525600000000001,0.18301713536369946,-5.700019999999999,2.55265168643215,0.66,0.4785181206984066,0.09371799999999998,0.08340706349474442,0.12253351200000001,0.21223309207329785,0.22154,0.18511404096735967,0.5409760000000001,0.2282329910152235,125.96141999999998,28.082480875558748,0.05618297420000001,0.2073933236293524,0.0,8.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0
ENFP,NF,enfp,0Q24mziGaWvWKfImdnY9Tu,12,0.6465000000000001,0.16569001725566274,0.70675,0.16109575074809054,-4.5765,1.9212536390218093,0.5,0.5222329678670935,0.13199166666666665,0.12041658341194561,0.13412833333333335,0.1991173966571358,0.19710000000000003,0.19366411879615414,0.5770833333333333,0.19656248524594058,121.1825,34.97022961034143,0.0032686566666666667,0.01084512341611182,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
ENFP,NF,ENFPE part 1 ,1cFuDo1MWyFEofEGzRuI6D,35,0.5938571428571428,0.14281953706712266,0.5493457142857144,0.19494569582149726,-8.563400000000001,3.3220711045264237,0.4857142857142857,0.5070925528371099,0.06375142857142856,0.0481412344438893,0.3681871428571428,0.3067302679167847,0.15708285714285714,0.08078109303294082,0.4449428571428571,0.20879865658475064,119.56205714285713,28.22001579807668,0.014990143428571424,0.07279083753448783,2.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0
ENFP,NF,enfp,1ZyzZ6HHwCfBT1acDsXeTq,50,0.6851799999999999,0.101790839971192,0.8349000000000001,0.09423705454320819,-3.6379,1.5571226243770713,0.66,0.47851812069840666,0.10094000000000002,0.06884000675924026,0.06634440000000001,0.08407170050811705,0.20641,0.16411853388104983,0.6337800000000001,0.1513469173381312,128.28535999999997,26.85007741923243,8.689e-06,3.555287830995473e-05,1.0,4.0,1.0,7.0,0.0,5.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0
ENFP,NF,ENFP/INFP💚,0uxdSpATqa8klbkmdfMDvq,25,0.5130800000000001,0.15025309758315578,0.5559200000000001,0.1733733735804511,-6.868519999999998,2.321610488432545,0.76,0.4358898943540673,0.050092,0.0432291656947791,0.311222,0.33971173942035027,0.147024,0.11680986430948373,0.31304000000000004,0.1748884120422696,120.77548,29.966813223297535,0.039684531200000005,0.14035656333422178,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
ENFP,NF,gemini enfp,4NJwWfO3RUikw4KAVxeyJV,50,0.7147,0.11095287655724176,0.7575999999999999,0.12468703678753916,-5.162999999999999,1.8654834029094474,0.52,0.5046720495044484,0.115062,0.10263464802643503,0.08916176399999999,0.13403975349023725,0.20483,0.1544427762067523,0.62628,0.20947144756968378,125.38734000000001,23.74488751728615,0.0024349602,0.007640655644065219,2.0,7.0,4.0,7.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0
ENFP,NF,ENFP-T,4hPbSOJU4PM8LCtZxUUvKR,20,0.5690999999999999,0.17170013640677537,0.6599,0.2223586245117037,-6.8887,2.994937098012683,0.75,0.4442616583193193,0.052835,0.027712742176611977,0.23953519999999995,0.2903848528305696,0.18442999999999998,0.13708506041678534,0.58769,0.2679359819454129,128.956,29.7151788485279,0.0005924155000000001,0.0017019412874327239,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
